Firstname	nconst	tconst	rating	imdbid	id	title	year	directors	writers	averageRating	numVotes	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	Lastname	birthYear	deathYear	primaryProfession	knownForTitles	name	proportion_male	proportion_female	gender	year_min	year_max
Peter	nm0042796	tt1054485	2	1054485	81	Futurama: The Beast with a Billion Backs	2008	nm0042796	nm0004981,nm0169326,nm0438235	7.3	20973	video	Futurama: The Beast with a Billion Backs	Futurama: The Beast with a Billion Backs	0	2008	\N	90	Animation,Comedy,Romance	Avanzino	NA	\N	director,art_department,animation_department	tt0149460,tt0386180,tt1054487,tt1054485	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0505697	tt0082719	1	0082719	6630	Marva Collins Story, The	1981	nm0505697	nm0133048	7.5	184	tvMovie	The Marva Collins Story	The Marva Collins Story	0	1981	\N	100	Biography,Drama	Levin	NA	\N	director,assistant_director,producer	tt0083476,tt1124215,tt0338109,tt0091224	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0916424	tt0367959	1	0367959	4209	Hannibal Rising	2007	nm0916424	nm0365383	6.2	93130	movie	Hannibal Rising	Hannibal Rising	0	2007	\N	121	Crime,Drama,Horror	Webber	NA	\N	director,editor,writer	tt0335119,tt0367959,tt5193662,tt2103264	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0240439	tt0065854	3	0065854	7067	House That Dripped Blood, The	1971	nm0240439	nm0088645,nm0429191	6.6	3658	movie	The House That Dripped Blood	The House That Dripped Blood	0	1971	\N	102	Horror	Duffell	1922	2017	director,writer,assistant_director	tt0070033,tt0089479,tt0065854,tt0097668	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0916424	tt0335119	3	0335119	2957	Girl with a Pearl Earring	2003	nm0916424	nm1256768,nm0381757	7	64980	movie	Girl with a Pearl Earring	Girl with a Pearl Earring	0	2003	\N	100	Biography,Drama,Romance	Webber	NA	\N	director,editor,writer	tt0335119,tt0367959,tt5193662,tt2103264	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0097858	3	0097858	4175	Meet The Feebles	1989	nm0001392	nm0909638,nm0801728,nm0611833,nm0001392	6.7	16850	movie	Meet the Feebles	Meet the Feebles	0	1989	\N	97	Comedy,Music,Musical	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0575389	tt0120841	3	0120841	4423	Species II	1998	nm0575389	nm0271022,nm0104333	4.3	24252	movie	Species II	Species II	0	1998	\N	93	Action,Horror,Sci-Fi	Medak	1937	\N	director,producer,assistant_director	tt0083366,tt0069198,tt0199214,tt0099951	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0813164	tt0981227	3	0981227	197	Nick and Norah&#39;s Infinite Playlist	2008	nm0813164	nm1032521,nm2578825,nm2832819	6.7	79941	movie	Nick and Norah's Infinite Playlist	Nick and Norah's Infinite Playlist	0	2008	\N	90	Comedy,Drama,Music	Sollett	NA	\N	director,writer,cinematographer	tt1658801,tt0316188,tt0240507,tt0981227	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0000916	tt0448157	0	0448157	61	Hancock	2008	nm0000916	nm1378206,nm0319213	6.4	383438	movie	Hancock	Hancock	0	2008	\N	92	Action,Crime,Drama	Berg	1964	\N	producer,actor,writer	tt0369339,tt1091191,tt0108724,tt0124198	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0398185	tt0120148	3	0120148	4250	Sliding Doors	1998	nm0398185	nm0398185	6.8	56300	movie	Sliding Doors	Sliding Doors	0	1998	\N	99	Comedy,Drama,Fantasy	Howitt	1957	\N	actor,director,writer	tt0218817,tt0417586,tt0120148,tt0274166	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt2310332	1	2310332	5994	Hobbit: The Battle of the Five Armies, The	2014	nm0001392	nm0909638,nm0101991,nm0001392,nm0868219,nm0866058	7.4	406607	movie	The Hobbit: The Battle of the Five Armies	The Hobbit: The Battle of the Five Armies	0	2014	\N	144	Adventure,Fantasy	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0557751	tt0106303	1	0106303	7055	Arctic Blue	1993	nm0557751	nm0482780	5.1	806	movie	Arctic Blue	Arctic Blue	0	1993	\N	95	Action,Thriller	Masterson	1934	\N	actor,director,writer	tt0061811,tt0073747,tt0070047,tt0090203	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0781842	tt0114694	3	0114694	7805	Tommy Boy	1995	nm0781842	nm0877425,nm0877901	7.1	67234	movie	Tommy Boy	Tommy Boy	0	1995	\N	97	Adventure,Comedy	Segal	NA	\N	director,producer,writer	tt0110622,tt1661382,tt0343660,tt0425061	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0111656	tt0057261	0	0057261	1990	Lord of the Flies	1963	nm0111656	nm0325717,nm0111656	7	14950	movie	Lord of the Flies	Lord of the Flies	0	1963	\N	92	Adventure,Drama,Thriller	Brook	1925	\N	writer,director,miscellaneous	tt0086466,tt0067306,tt0057261,tt0079542	Peter	0.9963	0.0037	male	1880	1992
Peter	nm1534595	tt4139124	3	4139124	6859	Keanu	2016	nm1534595	nm1443502,nm4621803,nm7878437	6.3	36144	movie	Keanu	Keanu	0	2016	\N	100	Action,Comedy	Atencio	1983	\N	director,producer,actor	tt4139124,tt1981558,tt6682754,tt3230454	Peter	0.9963	0.0037	male	1880	1992
Peter	nm3270827	tt1833844	1	1833844	3860	Berberian Sound Studio	2012	nm3270827	nm3270827	6.2	11789	movie	Berberian Sound Studio	Berberian Sound Studio	0	2012	\N	92	Drama,Horror,Thriller	Strickland	NA	\N	director,writer,producer	tt1360875,tt1833844,tt2570858,tt3626442	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt1170358	3	1170358	4921	Hobbit: The Desolation of Smaug, The	2013	nm0001392	nm0909638,nm0101991,nm0001392,nm0868219,nm0866058	7.9	534173	movie	The Hobbit: The Desolation of Smaug	The Hobbit: The Desolation of Smaug	0	2013	\N	161	Adventure,Fantasy	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0812307	tt1979388	3	1979388	6558	Good Dinosaur, The	2015	nm0812307	nm0677037,nm0812307,nm4402755,nm0498834,nm1626375,nm0373282,nm2937122	6.7	83537	movie	The Good Dinosaur	The Good Dinosaur	0	2015	\N	93	Adventure,Animation,Comedy	Sohn	1977	\N	actor,animation_department,art_department	tt0266543,tt1453405,tt0382932,tt0317705	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0946811	tt0328400	0	0328400	7612	A Separate Peace	2004	nm0946811	nm0461533,nm0450277	5.3	548	tvMovie	A Separate Peace	A Separate Peace	0	2004	\N	92	Drama,War	Yates	1929	2011	director,producer,assistant_director	tt0085811,tt0062765,tt0085461,tt0078902	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0398185	tt0274166	1	0274166	6662	Johnny English	2003	nm0398185	nm0701031,nm0905498,nm0204030,nm0398185	6.1	123332	movie	Johnny English	Johnny English	0	2003	\N	88	Action,Adventure,Comedy	Howitt	1957	\N	actor,director,writer	tt0218817,tt0417586,tt0120148,tt0274166	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0903624	0	0903624	3746	Hobbit: An Unexpected Journey, The	2012	nm0001392	nm0909638,nm0101991,nm0001392,nm0868219,nm0866058	7.9	689328	movie	The Hobbit: An Unexpected Journey	The Hobbit: An Unexpected Journey	0	2012	\N	169	Adventure,Family,Fantasy	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0094288	tt0098105	1	0098105	581	Police Academy 6: City Under Siege	1989	nm0094288	nm0411477,nm0698493,nm0193615	4.2	24170	movie	Police Academy 6: City Under Siege	Police Academy 6: City Under Siege	0	1989	\N	84	Comedy,Crime	Bonerz	1938	\N	director,actor,writer	tt0068049,tt0101120,tt0094514,tt0098105	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0781842	tt0398165	1	0398165	6403	Longest Yard, The	2005	nm0781842	nm0748665,nm0944003,nm1417242	6.4	142145	movie	The Longest Yard	The Longest Yard	0	2005	\N	113	Comedy,Crime,Sport	Segal	NA	\N	director,producer,writer	tt0110622,tt1661382,tt0343660,tt0425061	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0557751	tt0090203	3	0090203	1789	Trip To Bountiful, The	1985	nm0557751	nm0285210	7.6	3297	movie	The Trip to Bountiful	The Trip to Bountiful	0	1985	\N	108	Drama	Masterson	1934	\N	actor,director,writer	tt0061811,tt0073747,tt0070047,tt0090203	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0373282	tt0480242	3	0480242	3615	Dan in Real Life	2007	nm0373282	nm0307070,nm0373282	6.8	90791	movie	Dan in Real Life	Dan in Real Life	0	2007	\N	98	Comedy,Drama,Romance	Hedges	1962	\N	writer,director,actor	tt0108550,tt0276751,tt0480242,tt1979388	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001837	tt0097165	1	0097165	2361	Dead Poets Society	1989	nm0001837	nm0776114	8.1	317561	movie	Dead Poets Society	Dead Poets Society	0	1989	\N	128	Comedy,Drama	Weir	1944	\N	director,writer,producer	tt1023114,tt0311113,tt0120382,tt0097165	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0914386	tt0074462	1	0074462	4901	Edvard Munch	1974	nm0914386	nm0914386	8.4	2484	tvMovie	Edvard Munch	Edvard Munch	0	1974	\N	210	Biography,Drama,History	Watkins	1935	\N	director,writer,editor	tt0067633,tt0074462,tt0059894,tt0257497	Peter	0.9963	0.0037	male	1880	1992
Peter	nm3270827	tt2570858	3	2570858	6107	Duke of Burgundy, The	2015	nm3270827	nm3270827	6.6	9289	movie	The Duke of Burgundy	The Duke of Burgundy	0	2014	\N	104	Drama,Mystery,Romance	Strickland	NA	\N	director,writer,producer	tt1360875,tt1833844,tt2570858,tt3626442	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0709056	tt1446192	1	1446192	3757	Rise of the Guardians	2012	nm0709056	nm1865755,nm0431622	7.3	136191	movie	Rise of the Guardians	Rise of the Guardians	0	2012	\N	97	Adventure,Animation,Family	Ramsey	NA	\N	art_department,actor,assistant_director	tt1446192,tt0298814,tt0120685,tt0181689	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0000916	tt1440129	1	1440129	3192	Battleship	2012	nm0000916	nm0388377,nm0388375	5.8	216108	movie	Battleship	Battleship	0	2012	\N	131	Action,Adventure,Sci-Fi	Berg	1964	\N	producer,actor,writer	tt0369339,tt1091191,tt0108724,tt0124198	Peter	0.9963	0.0037	male	1880	1992
Peter	nm1481618	tt3322364	1	3322364	6633	Concussion	2015	nm1481618	nm1481618,nm6543415	7.1	68879	movie	Concussion	Concussion	0	2015	\N	123	Biography,Drama,Sport	Landesman	NA	\N	writer,director,producer	tt2345112,tt5175450,tt1216491,tt3322364	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001382	tt0086837	1	0086837	4623	2010	1984	nm0001382	nm0002009,nm0001382	6.8	44404	movie	2010	2010	0	1984	\N	116	Adventure,Mystery,Sci-Fi	Hyams	1943	\N	director,cinematographer,writer	tt0082869,tt0111438,tt0146675,tt0086837	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0116365	3	0116365	3679	Frighteners, The	1996	nm0001392	nm0909638,nm0001392	7.1	72797	movie	The Frighteners	The Frighteners	0	1996	\N	110	Comedy,Fantasy,Horror	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0110005	3	0110005	567	Heavenly Creatures	1994	nm0001392	nm0909638,nm0001392	7.4	53588	movie	Heavenly Creatures	Heavenly Creatures	0	1994	\N	99	Biography,Crime,Drama	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0146341	tt0119164	2	0119164	6805	Full Monty, The	1997	nm0146341	nm0064479	7.2	88216	movie	The Full Monty	The Full Monty	0	1997	\N	91	Comedy,Drama	Cattaneo	1964	\N	director,writer,editor	tt0119164,tt1031969,tt0246134,tt5311790	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0398185	tt2008633	3	2008633	4469	Radio Rebel	2012	nm0398185	nm4557307,nm0666203,nm0779321,nm0398185	6.2	6148	tvMovie	Radio Rebel	Radio Rebel	0	2012	\N	85	Drama,Family	Howitt	1957	\N	actor,director,writer	tt0218817,tt0417586,tt0120148,tt0274166	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0373282	tt0311648	3	0311648	3176	Pieces of April	1993	nm0373282	nm0373282	7.1	18730	movie	Pieces of April	Pieces of April	0	2003	\N	80	Comedy,Drama	Hedges	1962	\N	writer,director,actor	tt0108550,tt0276751,tt0480242,tt1979388	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0402596	tt0068156	1	0068156	2986	1776	1972	nm0402596	nm0832099,nm0250360	7.6	6705	movie	1776	1776	0	1972	\N	141	Drama,Family,History	H.	1938	\N	director,producer,assistant_director	tt0073053,tt0108968,tt0087489,tt0068156	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0781842	tt0110622	2	0110622	1826	Naked Gun 33 1/3: The Final Insult	1994	nm0781842	nm0698493,nm0001878,nm0516598,nm0000720,nm0958387	6.5	83889	movie	Naked Gun 33 1/3: The Final Insult	Naked Gun 33 1/3: The Final Insult	0	1994	\N	83	Comedy,Crime	Segal	NA	\N	director,producer,writer	tt0110622,tt1661382,tt0343660,tt0425061	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0467225	tt0283139	3	0283139	1787	White Oleander	2002	nm0467225	nm1433521,nm0232858	7.2	27051	movie	White Oleander	White Oleander	0	2002	\N	109	Drama	Kosminsky	1956	\N	director,producer,writer	tt0991005,tt0283139,tt0119795,tt1692202	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0167261	1	0167261	247	Lord of the Rings: The Two Towers, The	2002	nm0001392	nm0866058,nm0909638,nm0101991,nm0801728,nm0001392	8.7	1234894	movie	The Lord of the Rings: The Two Towers	The Lord of the Rings: The Two Towers	0	2002	\N	179	Adventure,Drama,Fantasy	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0103873	3	0103873	4141	Dead Alive	1992	nm0001392	nm0801728,nm0909638,nm0001392	7.5	82982	movie	Dead Alive	Braindead	0	1992	\N	104	Comedy,Horror	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0042796	tt1054487	3	1054487	276	Futurama: Into the Wild Green Yonder	2009	nm0042796	nm0004981,nm0169326,nm0444517	7.3	15630	video	Futurama: Into the Wild Green Yonder	Futurama: Into the Wild Green Yonder	0	2009	\N	89	Animation,Comedy,Sci-Fi	Avanzino	NA	\N	director,art_department,animation_department	tt0149460,tt0386180,tt1054487,tt1054485	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0360717	0	0360717	706	King Kong	2005	nm0001392	nm0909638,nm0101991,nm0001392,nm0178260,nm0908624	7.2	346130	movie	King Kong	King Kong	0	2005	\N	187	Action,Adventure,Drama	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0611932	tt0318411	3	0318411	2403	Magdalene Sisters, The	2002	nm0611932	nm0611932	7.8	23658	movie	The Magdalene Sisters	The Magdalene Sisters	0	2002	\N	114	Drama	Mullan	1959	\N	actor,director,writer	tt1204340,tt0112573,tt1568911,tt0117951	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0120737	1	0120737	246	Lord of the Rings: The Fellowship of the Ring, The	2001	nm0001392	nm0866058,nm0909638,nm0101991,nm0001392	8.8	1384169	movie	The Lord of the Rings: The Fellowship of the Ring	The Lord of the Rings: The Fellowship of the Ring	0	2001	\N	178	Adventure,Drama,Fantasy	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0373282	tt1462769	3	1462769	3484	Odd Life of Timothy Green, The	2012	nm0373282	nm0373282,nm0953257	6.6	40618	movie	The Odd Life of Timothy Green	The Odd Life of Timothy Green	0	2012	\N	105	Comedy,Drama,Family	Hedges	1962	\N	writer,director,actor	tt0108550,tt0276751,tt0480242,tt1979388	Peter	0.9963	0.0037	male	1880	1992
Peter	nm2065321	tt4153324	3	4153324	7270	Tjuvheder	2015	nm2065321	nm2065321	7.1	1071	movie	Tjuvheder	Tjuvheder	0	2015	\N	92	Crime,Drama	Grönlund	NA	\N	director,writer,producer	tt4153324,tt2754210,tt2485456,tt6844296	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0000953	tt0069495	2	0069495	4149	What&#39;s up Doc	1972	nm0000953	nm0377750,nm0628058,nm0000914,nm0000953	7.8	15870	movie	What's Up, Doc?	What's Up, Doc?	0	1972	\N	94	Comedy	Bogdanovich	1939	\N	actor,director,writer	tt0067328,tt0070510,tt0063671,tt3748512	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0813164	tt1658801	3	1658801	6622	Feeheld	2015	nm0813164	nm0638913	6.5	9310	movie	Freeheld	Freeheld	0	2015	\N	103	Biography,Drama,Romance	Sollett	NA	\N	director,writer,cinematographer	tt1658801,tt0316188,tt0240507,tt0981227	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0136775	tt0238924	1	0238924	4351	Dangerous Lives of Altar Boys, The	2002	nm0136775	nm0297626,nm0830969,nm0678104	7.1	12413	movie	The Dangerous Lives of Altar Boys	The Dangerous Lives of Altar Boys	0	2002	\N	104	Comedy,Drama	Care	NA	\N	director,writer,cinematographer	tt0500144,tt2887068,tt0238924,tt0293381	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0000953	tt0067328	2	0067328	2286	Last Picture Show, The	1971	nm0000953	nm0573505,nm0000953	8.1	34805	movie	The Last Picture Show	The Last Picture Show	0	1971	\N	118	Drama	Bogdanovich	1939	\N	actor,director,writer	tt0067328,tt0070510,tt0063671,tt3748512	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001382	tt0111438	1	0111438	574	Timecop	1994	nm0001382	nm0894156,nm0724700	5.8	48727	movie	Timecop	Timecop	0	1994	\N	99	Action,Crime,Sci-Fi	Hyams	1943	\N	director,cinematographer,writer	tt0082869,tt0111438,tt0146675,tt0086837	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0217938	tt1646876	3	1646876	3842	16 Wishes	2010	nm0217938	nm0223395	5.5	9516	tvMovie	16 Wishes	16 Wishes	0	2010	\N	90	Drama,Family,Fantasy	DeLuise	1966	\N	actor,director,producer	tt0118480,tt0092312,tt1646876,tt4386242	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001392	tt0380510	3	0380510	718	Lovely Bones, The	2009	nm0001392	nm0909638,nm0101991,nm0001392,nm1451254	6.7	135874	movie	The Lovely Bones	The Lovely Bones	0	2009	\N	135	Drama,Fantasy,Thriller	Jackson	1961	\N	producer,director,writer	tt0092610,tt0120737,tt0167261,tt0360717	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0000953	tt0070510	3	0070510	3446	Paper Moon	1973	nm0000953	nm0113872,nm0765091	8.2	28806	movie	Paper Moon	Paper Moon	0	1973	\N	102	Comedy,Crime,Drama	Bogdanovich	1939	\N	actor,director,writer	tt0067328,tt0070510,tt0063671,tt3748512	Peter	0.9963	0.0037	male	1880	1992
Peter	nm0001382	tt0082869	1	0082869	2753	Outland	1981	nm0001382	nm0001382	6.6	23486	movie	Outland	Outland	0	1981	\N	112	Action,Crime,Sci-Fi	Hyams	1943	\N	director,cinematographer,writer	tt0082869,tt0111438,tt0146675,tt0086837	Peter	0.9963	0.0037	male	1880	1992
Peyton	nm0715636	tt0478970	2	0478970	6359	Ant-Man	2015	nm0715636	nm0942367,nm0180428,nm0570912,nm0748620,nm0498278,nm1293367,nm0456158	7.3	406685	movie	Ant-Man	Ant-Man	0	2015	\N	117	Action,Adventure,Comedy	Reed	1964	\N	director,producer,actor	tt0204946,tt0452594,tt0478970,tt1068680	Peyton	0.7125	0.2875	male	1880	1992
Peyton	nm0715636	tt0309530	3	0309530	1400	Down With Love	2003	nm0715636	nm0013996,nm0236881	6.3	35662	movie	Down with Love	Down with Love	0	2003	\N	101	Comedy,Romance	Reed	1964	\N	director,producer,actor	tt0204946,tt0452594,tt0478970,tt1068680	Peyton	0.7125	0.2875	male	1880	1992
Peyton	nm0715636	tt0452594	1	0452594	4892	Break Up, The	2006	nm0715636	nm1275670,nm1191891,nm0000681	5.8	110197	movie	The Break-Up	The Break-Up	0	2006	\N	106	Comedy,Drama,Romance	Reed	1964	\N	director,producer,actor	tt0204946,tt0452594,tt0478970,tt1068680	Peyton	0.7125	0.2875	male	1880	1992
Peyton	nm0715636	tt0204946	3	0204946	765	Bring It On	2000	nm0715636	nm0070566	6	76012	movie	Bring It On	Bring It On	0	2000	\N	98	Comedy,Romance,Sport	Reed	1964	\N	director,producer,actor	tt0204946,tt0452594,tt0478970,tt1068680	Peyton	0.7125	0.2875	male	1880	1992
Phil	nm0738736	tt0105616	3	0105616	7191	Tom and Jerry: The Movie	1992	nm0738736	nm0548808	5.3	7689	movie	The Tom and Jerry Movie	Tom and Jerry: The Movie	0	1992	\N	84	Animation,Comedy,Drama	Roman	1930	\N	producer,animation_department,director	tt0094469,tt0103373,tt0096697,tt0112064	Phil	0.9963	0.0037	male	1880	1992
Phil	nm0005847	tt0038017	1	0038017	6945	Red Dragon, The	1945	nm0005847	nm0130196,nm0081788	7.5	541	movie	The Red Dragon	The Red Dragon	0	1945	\N	64	Comedy,Crime,Mystery	Rosen	1888	1951	director,cinematographer,producer	tt0036705,tt0036706,tt0036709,tt0037826	Phil	0.9963	0.0037	male	1880	1992
Phil	nm0607275	tt0418773	3	0418773	364	Junebug	2005	nm0607275	nm0533666	7	20002	movie	Junebug	Junebug	0	2005	\N	106	Comedy,Drama	Morrison	NA	\N	director,producer	tt0167739,tt1462901,tt0433946,tt0418773	Phil	0.9963	0.0037	male	1880	1992
Phil	nm0004675	tt0097351	2	0097351	7268	Field of Dreams	1989	nm0004675	nm0455875,nm0004675	7.5	93710	movie	Field of Dreams	Field of Dreams	0	1989	\N	107	Drama,Family,Fantasy	Alden	1950	\N	writer,director,producer	tt0097351,tt0105435,tt0213668,tt0164184	Phil	0.9963	0.0037	male	1880	1992
Phil	nm0926171	tt0022940	2	0022940	5783	Girl from Calgary, The	1932	nm0926171	nm0149493,nm0195950,nm1691074	5.6	46	movie	The Girl from Calgary	The Girl from Calgary	0	1932	\N	64	Comedy,Musical	Whitman	NA	1935	writer,director,cinematographer	tt0022181,tt0783826,tt0020270,tt0019830	Phil	0.9963	0.0037	male	1880	1992
Phil	nm1288766	tt0881891	3	0881891	1180	All About Steve	2009	nm1288766	nm2184890	4.8	35451	movie	All About Steve	All About Steve	0	2009	\N	99	Comedy,Romance	Traill	1973	\N	director,producer,writer	tt0388870,tt1442464,tt1487118,tt0881891	Phil	0.9963	0.0037	male	1880	1992
Phil	nm1014959	tt4026600	1	4026600	6336	Four Warriors, The	2015	nm1014959	nm2297708	2.8	335	movie	Four Warriors	The Four Warriors	0	2015	\N	92	Adventure	Hawkins	NA	\N	director,producer,writer	tt2179239,tt1032747,tt1715319,tt4026600	Phil	0.9963	0.0037	male	1880	1992
Phil	nm0005847	tt0033928	3	0033928	6171	Murder by Invitation	1941	nm0005847	nm0108579	6.1	180	movie	Murder by Invitation	Murder by Invitation	0	1941	\N	67	Comedy,Crime,Mystery	Rosen	1888	1951	director,cinematographer,producer	tt0036705,tt0036706,tt0036709,tt0037826	Phil	0.9963	0.0037	male	1880	1992
Phil	nm0004675	tt0105435	1	0105435	5654	Sneakers	1992	nm0004675	nm0004675,nm0489623,nm0662748	7.1	46688	movie	Sneakers	Sneakers	0	1992	\N	126	Comedy,Crime,Drama	Alden	1950	\N	writer,director,producer	tt0097351,tt0105435,tt0213668,tt0164184	Phil	0.9963	0.0037	male	1880	1992
Philip	nm0442241	tt0107969	1	0107969	5580	Rising Sun	1993	nm0442241	nm0000341,nm0442241,nm0045660	6.2	37639	movie	Rising Sun	Rising Sun	0	1993	\N	125	Action,Crime,Drama	Kaufman	1936	\N	writer,director,producer	tt0086197,tt0077745,tt0096332,tt0082971	Philip	0.9964	0.0036	male	1880	1992
